OTU_2918	0	0	0	0	0	0	0	0	0	0	0	6.060606061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.583690987	0	0	3.95256917	8.032128514	3.115264798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;NA;NA;NA;NA;NA;NA
OTU_4029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.044989775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;NA;NA;NA;NA;NA
OTU_4028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.851851852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.302325581	k__Fungi;p__Basidiomycota;NA;NA;NA;NA;NA
OTU_2911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.55932203	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;NA;NA;NA;NA
OTU_2910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.658008658	0	0	0	7.407407407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;NA;NA;NA;NA;NA;NA
OTU_4021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.079002079	0	0	0	0	0	23.69668246	0	0	2.028397566	67.20977597	85.83690987	0	4.024144869	4.273504274	23.45415778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.012024048	0	0	0	7.407407407	2.044989775	3.389830508	30.53435115	2.272727273	11.65501166	10.17811705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;NA;NA;NA;NA;NA;NA
OTU_2912	0	0	0	1.848428835	0	0	0	0	0	0	0	0	0	3.533568905	0	0	0	0	0	4.366812227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95256917	0	0	3.436426117	0	0	0	0	0	1.851851852	0	0	3.816793893	0	0	0	0	0	0	0	0	0	0	0	0	0	1.680672269	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus_variegatus
OTU_2914	0	0	0	0	0	0	0	0	0	0	0	0	4.643962848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.623188406	0	4.608294931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.554140127	0	0	0	0	0	0	8.438818565	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_gamsii
OTU_2917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333	0	0	0	0	0	2.617801047	0	0	2.036659878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;NA;NA;NA;NA;NA
OTU_2828	0	0	0	0	0	0	0	0	0	0	5.235602094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.207505519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.225806452	4.651162791	k__Fungi;NA;NA;NA;NA;NA;NA
OTU_431	0	0	0	0	0	0	0	0	0	0	0	0	1.547987616	795.0530035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sindonia
OTU_430	0	0	0	0	0	0	3.115264798	0	0	0	0	24.24242424	4.643962848	0	148.3679525	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.407407407	2.123142251	4.651162791	0	0	0	0	0	0	112.4497992	28.03738318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.59882006	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;NA
OTU_433	0	0	0	0	0	0	0	0	0	0	0	0	37.15170279	3.533568905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.016064257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.7739602	90.90909091	30.3030303	27.11864407	0	321.5339233	5.042016807	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
